ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3733	35,138,133,129	616,2339,2252,1784	98,112,104,128	1337,1603,1310,1455	361	149
3735	1,1,1,0	27,26,29,26	0,2,0,0	15,15,12,23	161	149
3738	1,0,2,2	47,26,41,36	0,2,3,1	18,22,18,16	153	149
3739	0,4,5,2	13,12,11,13	2,6,5,4	6,10,5,10	153	149
3745	1,7,5,6	0,1,0,0	3,3,3,7	0,0,0,0	201	149
3746	233,872,884,841	1,8,7,10	837,859,756,702	5,5,3,10	256	149
3747	77,296,326,330	0,0,1,0	336,334,271,246	3,1,1,2	256	149
3748	75,292,323,329	0,0,0,0	331,327,270,244	0,0,1,0	256	149
3749	9,41,56,39	147,457,552,499	56,51,29,26	452,505,438,382	545	149
3751	1997,5161,5236,4776	13,29,16,9	5977,6020,5503,5329	28,28,19,24	317	149
3752	1155,2962,3101,2748	0,0,0,0	3355,3427,3147,3029	0,1,2,2	317	149
3757	583,482,492,471	1,2,5,3	612,585,475,499	6,7,8,6	352	149
3758	36,26,32,17	288,233,227,257	18,1,20,5	176,139,139,134	236	149
3759	31,39,48,45	0,0,0,0	51,62,39,55	0,0,1,0	240	149
3760	76,93,132,103	0,3,3,3	124,168,126,152	2,4,4,3	240	149
3761	268,329,339,307	2,2,1,5	372,415,354,371	6,3,3,8	614	149
3762	0,0,0,1	0,2,2,1	0,0,0,0	0,2,1,0	153	149
3764	43,35,43,86	0,1,1,0	40,30,32,32	0,2,1,2	404	149
3765	714,997,950,898	1,0,0,0	903,948,802,890	0,0,0,0	220	149
3766	54,61,61,44	2,3,0,2	55,69,48,71	5,1,0,0	275	149
3767	4,10,5,9	0,3,4,1	4,2,8,8	5,2,1,2	194	149
3768	32,98,103,75	0,0,0,0	117,99,98,85	0,5,1,1	196	149
3769	173,98,120,86	0,1,0,0	88,61,55,70	0,0,0,2	161	149
3770	32,18,24,12	193,116,138,93	18,11,13,15	76,63,69,77	161	149
3771	205,116,144,97	1855,1062,1079,993	106,72,68,84	733,738,657,701	173	149
3772	366,214,258,178	1855,1062,1079,993	164,124,124,146	733,738,657,701	161	149
3775	1,0,0,3	1161,1080,1174,1000	1,0,0,1	1262,1180,1042,1192	164	149
3777	0,0,2,0	0,3,0,5	3,3,0,3	0,4,3,2	154	149
3778	1621,1377,1350,1189	2,1,2,3	1442,1463,1268,1359	0,0,1,0	203	149
3779	4172,3653,3512,3252	8,9,9,7	3899,3949,3473,3636	11,14,7,10	203	149
3780	33,70,50,67	4,8,19,13	54,82,65,64	8,20,16,16	197	149
3781	13,19,12,25	1,0,0,2	0,0,2,1	0,2,0,0	438	149
3782	50,64,84,65	19,27,22,21	79,90,81,87	18,18,23,16	195	149
3783	6,6,4,8	0,1,0,0	0,3,11,4	0,0,0,0	195	149
3784	25,93,72,49	1,2,3,4	54,60,62,54	3,2,6,0	160	149
3786	65,65,63,61	40,37,51,57	96,79,88,68	119,140,120,121	304	149
3787	606,508,506,540	0,0,1,0	530,637,505,510	0,0,2,0	300	149
3788	34,59,56,35	2,0,1,0	58,71,58,74	0,0,0,0	423	149
3789	33,57,54,37	2,0,1,0	58,73,58,77	0,0,0,0	428	149
3790	1,1,1,3	2,3,3,1	1,4,1,6	1,2,1,3	154	149
3791	940,857,896,699	1,0,0,0	825,802,515,561	1,0,3,0	1749	149
3792	144,203,177,116	90,90,99,83	144,171,75,95	105,124,83,82	1122	149
3793	4,5,4,2	1,1,4,1	15,7,13,4	1,1,4,3	1145	149
3794	626,492,448,451	262,178,178,162	501,431,360,435	156,187,146,182	449	149
3795	182,167,141,120	4,0,0,2	155,126,136,121	0,4,0,1	449	149
3796	867,683,613,605	4,0,0,2	652,666,622,666	0,4,0,1	1325	149
3797	685,516,472,486	0,0,0,1	497,540,486,545	0,0,0,0	1025	149
3798	17,58,83,77	1,1,3,1	76,82,42,47	1,0,1,2	197	149
3799	0,0,3,1	14,68,56,45	0,0,0,2	51,63,56,40	236	149
3800	2,1,3,1	14,68,56,45	0,0,0,2	51,63,56,40	349	149
3802	0,1,2,0	2,2,1,2	0,0,0,0	5,3,0,1	180	149
3803	0,1,1,1	0,0,0,0	1,1,2,0	0,0,1,0	173	149
3804	73,196,151,168	23,73,61,45	347,388,294,341	127,141,119,114	170	149
3807	0,2,5,1	24,49,39,48	1,2,2,0	55,38,52,37	170	149
3808	257,265,237,252	0,0,4,4	173,194,154,170	1,4,1,3	195	149
3811	119,80,110,81	4,1,2,0	81,79,45,74	2,3,3,3	3042	149
3816	7,8,13,9	485,663,669,582	15,7,4,6	564,520,517,481	279	149
3817	309,269,252,240	0,0,0,0	240,229,202,194	3,0,0,0	560	149
3819	494,418,460,359	0,1,4,0	439,431,415,445	1,0,0,1	365	149
3820	420,347,397,292	3,0,0,0	362,382,347,394	1,0,0,0	688	149
3821	0,0,0,3	0,0,2,0	0,0,0,0	0,0,1,0	200	149
3822	70,77,71,68	2,3,7,0	69,58,52,48	2,3,6,1	158	149
3823	8,3,11,9	61,66,51,39	9,17,1,1	72,56,56,56	383	149
3824	10,4,9,6	61,66,51,39	7,6,5,7	72,56,56,56	200	149
3825	4,3,5,6	7,12,11,13	4,17,0,1	17,10,8,13	383	149
3826	2,2,1,4	7,12,11,13	2,0,0,5	17,10,8,13	200	149
3828	397,479,442,442	4,3,0,1	449,461,329,411	2,2,4,2	155	149
3829	257,206,184,158	35,26,25,26	192,183,182,223	30,15,14,21	176	149
3830	312,273,236,214	75,59,63,38	242,237,232,246	58,57,41,39	176	149
3831	79,93,78,64	1,2,0,0	78,77,79,101	0,0,0,1	176	149
3832	271,222,206,179	47,58,35,39	207,201,206,234	26,31,35,27	176	149
3833	96,68,60,45	1,2,2,0	72,61,55,72	1,0,0,2	304	149
3834	43,105,122,106	1,5,4,0	100,169,108,119	6,7,3,5	223	149
3835	6,4,5,8	978,1798,1721,1528	23,25,17,32	2768,3109,2497,2705	520	149
3838	12565,10201,10157,9525	0,0,0,0	9756,10074,8934,9796	0,0,0,1	665	149
3840	308,405,456,406	0,2,0,0	456,451,409,515	0,2,0,2	362	149
3841	106,80,72,98	292,380,422,370	126,115,124,109	406,387,348,448	286	149
3842	161,151,149,137	3,7,5,5	169,191,149,149	12,9,12,10	3274	149
3843	23,35,37,41	2,0,1,0	38,44,26,41	0,0,0,0	229	149
3844	89,112,120,114	2,0,1,0	109,131,89,148	0,0,0,0	245	149
3847	931,538,577,439	5,6,2,4	670,697,655,633	2,2,4,5	762	149
3848	591,353,462,419	2,0,1,0	520,529,496,530	3,1,1,1	379	149
3849	2,4,0,1	4,4,1,6	0,1,5,2	4,4,1,8	299	149
3852	0,0,0,0	8,5,3,1	0,2,0,0	0,4,4,6	161	149
3855	2,14,13,11	3,2,9,2	9,6,10,11	3,3,0,5	152	149
3856	3,5,4,3	5,0,1,6	3,8,3,3	5,5,13,7	252	149
3857	3,1,2,2	23,16,28,23	0,7,1,4	15,30,12,20	252	149
3860	107,97,100,69	5,1,2,0	71,73,58,84	3,2,5,1	178	149
3861	3,2,3,2	19,8,13,11	2,0,0,1	6,4,12,7	546	149
3862	168,127,140,126	4,0,0,3	5,5,7,4	0,0,0,0	174	149
3863	14,25,20,27	34,83,91,80	8,18,25,9	50,49,38,40	254	149
3864	4,2,3,6	39,29,34,41	1,5,7,4	46,55,48,44	159	149
3865	105,121,85,104	42,40,38,30	122,124,102,105	60,56,34,45	401	149
3866	39,32,45,24	11,12,12,12	38,43,11,33	16,12,10,13	691	149
3867	133,141,118,116	42,40,38,30	144,155,103,125	60,56,34,45	943	149
3868	3,3,0,2	0,1,1,1	0,3,1,3	2,4,2,2	182	149
3869	19,23,16,20	29,21,28,25	13,22,17,22	22,31,39,27	182	149
3872	0,1,2,0	30,58,40,38	5,9,2,4	59,53,26,43	265	149
3873	18,11,18,9	109,97,114,98	24,24,12,10	94,98,73,91	629	149
3874	423,386,352,367	18,27,25,21	416,423,350,369	50,54,42,47	497	149
3878	3,8,6,6	0,0,0,2	0,7,3,2	0,0,0,0	171	149
3880	9,4,5,9	23,80,84,75	10,9,15,13	64,98,70,65	638	149
3881	2,2,6,5	38,70,85,75	9,7,5,11	86,67,71,62	164	149
3882	41,147,129,103	0,4,2,7	175,241,150,190	2,2,4,3	251	149
3884	2,10,1,5	4,11,10,10	1,5,2,4	21,15,11,11	176	149
3885	130,86,82,96	76,59,66,78	116,130,125,117	63,71,49,63	167	149
3886	199,131,188,158	24,23,15,22	140,168,170,123	18,21,16,25	158	149
3887	343,343,329,259	4,0,0,0	354,351,306,301	0,0,0,0	518	149
3888	128,100,109,110	2,2,3,2	149,150,119,92	8,6,6,5	188	149
3889	288,372,309,318	4,0,0,1	343,445,321,273	0,0,2,1	506	149
3894	0,3,2,0	196,142,116,119	0,1,0,0	156,202,138,143	283	149
3895	72,63,69,49	8,5,12,6	90,97,87,92	16,15,8,14	427	149
3896	2,0,0,0	0,4,19,4	2,2,1,6	46,38,50,29	444	149
3897	143,108,122,91	0,1,0,0	77,64,48,53	0,0,1,1	354	149
3899	994,825,736,715	6,6,4,2	592,586,537,577	1,0,1,3	180	149
3900	137,119,113,106	0,0,0,0	83,65,84,67	0,0,1,0	180	149
3901	0,0,9,0	15,10,11,7	0,0,2,0	8,11,5,17	215	149
3902	0,0,10,0	638,651,621,559	0,0,2,0	385,446,402,389	224	149
3903	15,10,12,7	638,651,621,559	8,11,5,17	385,446,402,389	158	149
3908	72,89,99,90	1,1,3,3	77,59,72,88	1,2,1,1	213	149
3909	140,144,160,121	0,0,3,1	112,133,119,120	1,1,2,0	338	149
3911	60,66,52,57	1,1,2,3	29,43,54,34	2,2,3,1	415	149
3912	88,58,65,73	15,3,9,10	70,52,81,48	10,8,2,4	507	149
3913	258,230,201,176	6,4,3,1	232,253,205,241	3,0,4,3	208	149
3914	0,2,2,3	83,97,109,101	6,1,4,2	111,115,81,84	159	149
3915	417,373,357,326	2,0,0,0	323,311,229,286	0,0,0,1	364	149
3916	2,3,3,2	24,23,12,21	1,10,6,2	37,42,38,41	210	149
3918	0,1,1,0	0,0,1,0	1,1,2,0	0,0,1,0	214	149
3919	115,127,109,98	61,43,52,62	103,98,116,84	53,61,53,55	471	149
3920	114,130,109,100	65,75,45,43	104,99,115,84	70,72,54,52	471	149
3921	0,0,0,3	498,858,853,733	2,0,0,1	801,847,684,677	245	149
3923	2,2,1,2	80,95,117,84	0,0,0,0	69,54,52,58	184	149
3927	609,870,897,876	2,0,7,2	361,379,350,331	0,4,1,0	174	149
3928	23,5,14,10	69,64,98,81	29,28,26,17	100,127,76,80	321	149
3929	109,80,118,87	0,0,1,0	127,154,114,98	1,0,0,0	501	149
3932	12,14,17,9	106,125,94,104	3,13,11,5	110,117,106,115	194	149
3933	2,4,6,4	24,26,27,28	2,5,3,2	27,33,30,25	194	149
3935	2,1,0,0	126,104,102,104	5,1,1,1	119,136,98,112	220	149
3936	0,1,3,2	161,134,122,108	2,3,0,0	128,138,112,120	175	149
3937	1,0,2,0	1,1,0,0	3,3,2,1	1,0,0,2	175	149
3939	6,1,3,4	0,0,0,1	4,2,3,0	0,0,0,0	215	149
3940	4,2,5,6	24,26,23,15	6,2,4,1	13,17,22,17	215	149
3941	1,2,2,3	169,126,102,131	1,2,5,1	68,86,65,88	321	149
3942	7,16,9,4	293,180,174,198	9,4,17,3	191,209,156,160	269	149
3944	6,13,17,9	5,23,23,8	13,8,1,5	3,9,8,3	269	149
3945	97,120,107,82	2,0,0,0	126,137,143,146	4,3,4,3	197	149
3946	28,21,16,8	1015,811,825,773	13,17,20,12	778,799,739,795	233	149
3947	0,1,1,0	315,525,566,472	0,1,1,0	497,474,414,403	316	149
3948	4,3,1,3	99,71,75,71	3,3,3,0	102,92,100,83	176	149
3949	2,1,0,0	0,0,0,0	0,2,1,0	0,1,0,1	183	149
3950	6,4,3,4	0,0,0,0	6,12,3,5	0,0,1,0	292	149
3951	4,3,3,4	0,0,0,0	6,11,2,6	0,0,1,0	258	149
3952	4,10,9,12	807,720,823,680	11,4,6,10	661,636,611,608	253	149
3953	54,41,65,48	20,19,14,19	45,55,38,32	22,27,15,23	194	149
3954	5,3,1,1	203,120,170,111	1,4,1,0	86,128,104,90	182	149
3955	4,1,0,1	1,0,1,0	0,0,1,0	2,0,0,0	301	149
3956	1,5,1,8	1,2,2,1	3,4,2,1	0,1,0,0	174	149
3957	0,1,0,2	0,0,0,0	1,0,0,0	0,0,0,1	273	149
3965	2,0,0,0	1,2,2,3	1,4,2,0	2,3,4,1	203	149
3966	474,520,577,450	0,6,0,0	554,582,585,605	0,1,0,0	201	149
3968	11,8,4,9	347,342,311,290	3,7,5,4	304,380,281,248	3424	149
3969	11,37,28,23	130,238,176,229	39,37,35,49	209,290,216,157	176	149
3970	613,437,510,492	0,0,1,1	488,479,519,491	1,1,0,0	399	149
3971	575,419,437,418	0,0,0,1	472,491,455,453	0,0,2,0	276	149
3973	447,344,411,402	7,3,5,3	383,403,335,392	2,5,3,4	293	149
3984	0,0,1,2	17,39,25,43	0,2,1,0	48,57,36,37	161	149
3985	1058,1253,1323,1184	30,16,21,12	1124,1157,1003,979	8,18,14,7	199	149
3987	49,63,75,110	4,0,0,0	49,54,41,39	0,1,0,0	249	149
3988	14,32,27,10	3,24,3,8	14,14,5,9	15,8,10,7	168	149
3990	141,118,128,119	10,2,4,8	100,146,97,94	6,10,7,4	223	149
3991	146,108,114,124	0,0,0,0	141,123,116,103	0,0,0,1	633	149
3992	1,1,0,1	5,7,2,2	0,1,0,0	1,7,0,1	267	149
3993	284,177,211,195	1,2,0,2	178,165,152,176	0,0,0,0	338	149
3998	394,420,385,364	0,0,0,0	358,347,313,274	3,0,0,0	647	149
3999	2,1,2,2	84,117,98,64	2,2,2,4	76,62,68,73	153	149
4000	21,32,15,17	5947,5490,5942,5022	15,20,21,20	3738,3743,3284,3447	354	149
4003	7,3,3,0	1109,901,892,859	5,4,0,0	908,956,880,912	247	149
4005	1,1,2,0	33,52,40,37	0,0,0,0	47,28,30,41	153	149
4008	218,153,176,145	0,0,0,0	170,165,159,155	2,0,0,1	404	149
4010	2,5,8,7	6,4,1,7	0,2,2,1	0,3,0,0	164	149
4011	465,330,315,328	964,542,605,637	485,384,360,394	677,672,592,685	1406	149
4014	285,215,174,190	0,3,1,2	189,155,119,175	0,1,1,2	540	149
4015	130,102,134,119	26,25,19,20	93,87,65,80	27,26,12,16	158	149
4016	80,96,82,95	10,7,4,0	65,69,69,92	5,5,1,4	158	149
4017	0,0,0,0	5,24,25,11	4,4,0,0	22,30,19,8	912	149
4018	21,32,47,40	285,372,377,303	21,18,18,16	172,165,122,143	724	149
4022	140,215,224,183	1,0,2,2	190,203,137,178	0,0,3,1	200	149
4023	87,74,129,78	0,0,0,0	131,199,102,95	0,0,0,1	623	149
4024	1029,711,680,700	0,0,1,0	767,759,694,751	0,0,0,2	343	149
4025	87,75,129,78	0,0,0,0	131,199,101,96	0,2,2,0	623	149
4026	91,105,91,78	0,0,0,1	90,133,116,108	0,0,0,0	373	149
4028	86,57,104,56	0,0,0,0	86,59,57,69	0,1,0,0	689	149
4029	91,105,91,79	522,445,363,417	90,133,116,107	483,492,425,480	373	149
4030	103,84,115,82	1,1,0,1	112,92,85,98	0,0,0,0	689	149
4031	13,8,8,16	3,3,3,3	9,3,4,1	3,0,0,2	404	149
4032	16,9,12,16	8,4,11,8	10,7,4,1	3,2,1,3	438	149
4033	6,4,7,3	8,4,11,8	4,4,0,2	3,2,1,3	183	149
4034	16,9,12,14	1,0,2,0	9,7,4,1	1,2,0,0	438	149
4035	0,0,0,0	0,0,1,0	2,0,0,0	1,0,0,1	242	149
4038	3,5,4,3	61,79,58,107	4,6,1,8	86,116,80,88	334	149
4044	264,195,237,197	0,1,0,0	320,331,221,267	0,0,0,0	511	149
4045	178,156,151,124	1,5,4,1	218,206,171,199	2,1,3,3	516	149
4046	18,14,24,12	6,10,3,2	18,8,18,8	5,6,3,4	470	149
4047	0,1,1,3	53,109,98,69	0,0,1,0	61,55,64,69	311	149
4048	33,23,10,9	0,2,0,0	9,9,8,6	0,0,0,0	433	149
4050	2906,2826,2933,2423	21,11,16,18	3023,3136,2658,2932	16,22,17,15	222	149
4051	177,216,208,186	0,0,0,0	245,236,247,256	1,0,0,2	393	149
4052	3,11,9,15	79,187,163,132	14,17,10,16	137,159,142,124	205	149
4053	318,218,196,204	0,0,1,0	228,254,260,239	0,0,0,0	412	149
4054	3,2,0,2	140,114,101,132	3,0,1,3	153,142,115,154	162	149
4055	275,192,193,201	0,0,2,1	266,228,207,225	2,0,0,0	455	149
4061	1,0,1,0	555,511,573,483	1,3,1,1	322,359,303,273	153	149
4063	46,17,24,18	0,0,0,0	27,30,28,23	0,3,0,2	153	149
4064	9,18,27,17	790,967,1203,959	20,12,7,12	1019,1068,960,869	247	149
4065	15,25,20,8	2,4,1,4	18,25,12,18	1,8,3,1	247	149
4066	28,40,17,24	871,793,776,763	24,28,16,29	673,717,625,668	295	149
4067	13,24,16,16	12,10,18,13	15,19,7,19	17,13,11,10	295	149
4068	5,9,7,10	880,829,787,766	14,3,9,13	1072,1128,968,956	153	149
4070	0,1,4,3	1,1,0,4	1,1,0,0	1,0,1,2	186	149
4071	0,1,5,2	2,2,5,4	1,1,0,0	7,3,4,8	186	149
4072	9,17,18,25	2,2,5,4	7,17,8,13	7,3,4,8	387	149
4073	9,16,16,23	0,0,3,0	6,16,8,13	0,0,0,0	350	149
4074	4,4,2,0	3,1,2,1	8,9,4,3	1,0,1,0	261	149
4075	0,0,0,1	0,0,0,2	1,1,0,0	0,1,0,2	212	149
4076	45,32,39,39	1159,866,896,770	29,46,39,41	869,816,838,821	157	149
4077	0,0,0,1	0,3,0,1	0,1,0,1	2,0,1,0	157	149
4078	290,349,344,281	59,75,79,66	233,219,241,217	54,76,56,38	152	149
4080	0,4,3,4	129,87,102,94	4,3,0,0	148,153,145,147	486	149
4081	78,68,71,55	44,25,34,35	36,47,62,64	32,42,31,23	169	149
4082	61,48,47,45	5,1,2,4	54,50,56,54	1,2,3,0	174	149
4083	5,10,4,8	3,0,0,2	13,6,6,8	0,0,1,0	214	149
4084	166,201,143,128	1,3,2,1	214,221,180,225	3,2,2,2	190	149
4085	3,16,2,8	2,5,9,11	4,9,4,6	14,12,8,13	193	149
4087	976,1448,1553,1355	0,0,0,0	1216,1271,1201,1167	1,0,0,0	209	149
4088	1,0,0,0	0,0,0,0	0,0,0,0	1,0,0,0	178	149
4089	9,3,3,1	19,3,6,6	4,3,4,1	9,5,7,2	197	149
4090	4,9,4,5	120,150,154,92	8,9,10,21	151,180,143,153	188	149
4091	3,3,7,3	1360,1321,1300,1130	4,3,6,0	1396,1326,1252,1318	350	149
4092	308,390,363,332	0,0,1,2	420,403,344,331	0,2,0,0	313	149
4094	180,259,235,247	0,1,1,1	224,254,146,143	0,0,1,0	328	149
4095	34,171,214,156	0,0,1,3	129,144,104,84	1,0,1,1	164	149
4100	19,10,30,30	1,3,1,2	27,33,12,19	2,2,0,2	1174	149
4101	11,8,23,27	190,160,167,175	12,20,1,11	183,204,221,218	1174	149
4102	146,91,86,111	0,0,0,2	89,113,89,87	0,0,0,0	460	149
4104	322,330,338,317	104,84,109,78	319,368,335,300	76,90,67,87	194	149
4105	94,107,120,114	3,4,0,3	103,124,130,104	1,4,5,2	194	149
4106	437,784,952,787	0,0,0,0	787,762,615,647	0,0,1,0	277	149
4107	0,0,2,0	14,50,61,47	2,0,0,1	66,80,63,33	207	149
4108	148,148,137,141	3,2,2,1	155,117,108,91	4,1,6,6	191	149
4109	813,834,807,784	1,0,0,0	812,715,627,625	1,0,0,0	652	149
4110	33,36,41,23	87,48,89,82	27,39,25,20	68,82,74,59	276	149
4111	2966,4466,4452,3845	3,2,0,0	4625,4606,3801,4278	1,2,2,2	167	149
4112	435,637,625,618	0,1,0,0	638,680,544,575	1,0,3,0	347	149
4113	58,42,48,32	19,12,15,30	45,52,40,42	26,15,7,16	209	149
4114	2,0,0,1	183,195,210,219	4,1,0,2	201,207,204,232	174	149
4115	1349,1066,1127,980	1,2,6,1	1238,1381,1160,1216	4,6,4,3	200	149
4116	873,685,739,649	1,0,0,0	807,915,722,777	0,0,0,0	403	149
4120	717,490,470,553	0,0,0,0	431,447,371,427	0,0,0,1	481	149
4121	3,1,0,1	659,458,433,514	1,4,3,0	388,391,351,374	296	149
4122	885,933,958,843	0,0,0,0	696,651,641,655	2,2,0,0	586	149
4124	1,0,1,0	67,51,71,51	7,1,0,2	79,95,68,65	161	149
4125	324,243,275,225	37,27,32,27	161,166,166,210	28,32,23,17	550	149
4126	21,32,27,27	239,270,246,239	21,21,20,20	190,184,147,188	236	149
4127	749,526,543,417	1,0,0,1	453,482,464,450	0,0,0,0	246	149
4129	4,6,7,5	144,171,162,136	13,11,6,6	225,207,199,198	257	149
4130	2,3,2,4	144,171,162,136	6,8,4,1	225,207,199,198	339	149
4131	0,0,1,1	2,3,6,2	1,5,0,0	8,8,2,5	231	149
4132	2,4,7,7	165,183,178,158	2,23,6,10	254,265,246,241	498	149
4133	118,114,144,95	31,15,31,31	137,136,117,124	31,31,36,27	155	149
4134	19,24,28,19	30,28,38,31	20,40,20,23	40,40,46,41	155	149
4135	37,61,54,71	3,6,8,11	47,63,56,63	15,9,8,4	209	149
4136	6,6,8,9	18809,14281,15565,14437	7,15,5,6	13243,13756,12861,13153	153	149
4137	208,220,190,210	10871,9936,10572,8971	207,186,185,183	8992,9162,7898,8600	365	149
4138	161,180,150,177	12,9,20,13	169,148,148,144	24,16,19,14	365	149
4139	4,0,3,3	1,3,1,1	1,4,1,2	1,2,3,0	153	149
4141	20,15,18,15	1005,894,911,821	26,13,17,16	1172,1135,1031,997	226	149
4142	35,22,28,30	70,74,61,75	30,16,15,21	85,75,76,94	226	149
4143	843,750,770,735	294,279,246,276	796,715,641,733	271,287,237,272	161	149
4144	3,9,5,1	24,49,57,51	1,7,6,3	43,59,51,37	379	149
4145	355,574,594,589	3,1,0,1	563,556,524,472	0,1,1,0	357	149
4146	355,576,594,589	1,1,2,1	565,556,524,473	0,2,0,4	385	149
4147	3,3,0,1	1,1,2,1	2,1,1,1	0,2,0,4	177	149
4148	352,342,355,375	1,1,3,0	369,420,260,249	0,0,0,0	308	149
4149	22,18,7,23	22,65,53,52	19,24,13,12	53,52,48,38	755	149
4150	105,140,154,156	0,4,8,3	178,196,120,166	2,4,1,4	183	149
4151	18,16,18,25	73,79,55,69	16,15,4,24	51,73,57,72	152	149
4155	821,668,775,624	0,0,1,0	681,685,600,674	0,0,0,0	153	149
4157	46,301,255,236	0,1,0,1	211,223,242,243	1,3,2,0	359	149
4158	0,0,0,1	0,1,3,3	0,0,0,0	0,4,2,0	159	149
4159	6,3,2,5	515,447,495,469	5,4,3,5	431,460,363,366	301	149
4162	4524,4504,4519,4003	0,1,0,0	4941,5357,4585,4891	0,0,0,0	1689	149
4163	169,117,126,117	4336,4028,4109,3778	122,148,107,111	4356,4788,4253,4282	626	149
4164	47,55,53,41	4330,4070,3941,3824	85,71,58,49	4566,4964,4102,4552	347	149
4166	1,2,0,2	0,0,2,0	0,5,0,3	0,0,0,1	153	149
4167	127,144,112,133	17,17,7,24	123,118,104,109	20,13,10,13	153	149
4169	58,28,36,30	0,0,1,0	53,52,46,42	1,5,2,3	176	149
4170	38,51,47,37	4,0,0,0	60,62,52,73	2,4,1,1	153	149
4171	3,2,3,6	46,44,58,46	3,2,1,4	41,39,28,29	163	149
4172	53,86,86,86	0,0,0,0	81,72,57,57	0,0,0,1	413	149
4173	65,56,52,72	50,32,26,25	67,68,43,62	48,39,29,34	184	149
4175	734,718,644,651	0,1,0,1	489,615,496,475	0,0,0,0	6048	149
4176	412,424,389,393	2,4,3,0	286,348,262,239	0,1,4,5	6048	149
4179	801,731,793,788	7,0,7,6	333,378,340,354	2,0,0,1	200	149
4190	243,203,192,213	0,6,1,1	199,223,140,210	5,3,1,1	200	149
4191	186,141,138,121	0,0,0,2	132,174,105,144	0,0,0,1	427	149
4193	6,5,3,3	142,158,157,165	8,1,7,2	114,96,113,65	243	149
4194	117,168,179,184	0,3,0,1	157,163,134,150	0,0,0,0	295	149
4195	4272,3254,3195,2981	8,1,2,2	4933,5117,4744,4815	10,7,7,5	254	149
4196	10,7,3,7	1434,1172,1248,1033	3,7,3,4	1659,1803,1728,1672	222	149
4197	2,9,21,8	0,0,0,1	9,6,9,3	0,0,1,0	194	149
4198	10,40,35,28	0,4,3,2	37,29,27,21	5,4,4,6	194	149
4199	178,103,130,92	1,0,0,0	133,149,128,134	0,0,1,0	497	149
4200	106,83,82,86	18,13,6,10	111,117,80,88	24,12,25,17	265	149
4201	0,0,0,0	9,16,7,16	1,0,7,0	4,10,13,9	188	149
4202	50,45,67,39	28,41,59,38	89,93,67,82	53,60,63,69	179	149
4203	0,2,0,0	64,87,79,74	1,1,1,2	85,92,128,111	269	149
4204	11,166,184,127	0,0,0,0	154,171,160,147	0,0,1,0	166	149
4206	138,202,234,184	0,0,0,0	289,272,249,281	0,1,4,1	162	149
4208	0,2,0,1	0,0,0,0	4,4,2,0	2,0,2,2	226	149
4209	0,5,3,2	3,10,12,26	8,13,1,2	34,23,15,22	226	149
4213	77,58,83,55	18,7,8,6	62,53,55,83	4,1,5,8	234	149
4214	33,18,34,27	4,1,0,0	16,31,13,26	0,0,1,0	234	149
4215	93,74,81,83	3,4,2,0	88,56,41,62	1,1,1,1	246	149
4216	0,0,0,0	8,4,2,4	0,0,2,0	5,2,6,3	209	149
4217	25,20,18,21	1950,1312,1454,1420	18,10,13,10	1114,1227,1217,998	265	149
4218	6,4,6,9	1815,1164,1144,1210	9,6,3,7	1036,1100,1014,994	252	149
4219	1817,1164,1144,1210	25,20,7,15	1037,1102,1015,995	17,32,32,22	303	149
4220	79,46,44,59	593,447,438,434	55,42,24,32	276,363,264,321	170	149
4221	55,48,48,47	3,0,4,3	47,53,55,56	6,4,3,0	191	149
4222	0,0,0,1	7,5,4,7	0,2,1,1	6,19,14,6	763	149
4225	4,15,21,9	1,2,1,0	16,14,9,21	0,0,0,0	182	149
4227	1770,1627,1745,1525	94,124,128,135	1500,1597,1330,1290	102,134,98,124	1790	149
4228	300,148,202,163	0,0,1,0	185,202,176,180	0,0,0,0	471	149
4230	11,6,10,0	0,0,0,0	6,7,12,10	0,0,0,1	292	149
4231	160,91,107,75	257,244,253,239	79,78,65,49	218,221,200,222	3007	149
4232	2,0,1,3	79,200,131,159	1,5,1,0	144,157,135,146	160	149
4233	67,115,108,94	2,0,0,0	76,59,65,69	0,0,0,0	161	149
4234	13,17,14,16	49,40,60,37	1,5,7,8	35,50,25,32	248	149
4235	93,71,100,72	816,722,651,702	66,53,71,74	765,657,699,705	278	149
4236	59,43,56,47	7,13,7,7	40,25,45,36	19,14,10,7	278	149
4237	60,45,56,45	8,6,9,5	38,25,45,36	18,25,13,14	278	149
4238	34,39,30,34	773,662,675,625	32,43,30,37	796,735,697,665	316	149
4242	0,0,0,0	0,1,0,0	0,0,0,3	0,1,0,0	207	149
4246	0,1,3,0	89,156,191,183	0,2,0,0	143,142,106,116	154	149
4247	1,0,0,0	5,10,12,8	0,0,0,0	8,18,13,14	154	149
4250	32,16,19,16	3332,2475,2830,2463	39,24,20,27	3166,3054,3132,3157	163	149
4251	9,9,2,7	289,249,376,306	6,5,4,4	400,345,337,343	243	149
4252	465,374,430,376	0,0,2,0	690,680,604,630	0,2,5,1	236	149
4253	2634,2067,2284,2145	144,102,71,77	1273,1361,1257,1337	77,88,82,85	333	149
4254	46,45,37,37	2411,1903,2122,2000	29,16,20,21	1168,1243,1149,1222	262	149
