ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3812	13,11,18,4	0,1,0,0	8,5,18,16	0,0,0,0	298	149
3813	35,24,15,8	346,305,239,325	10,10,6,4	247,286,225,228	298	149
3815	385,347,348,307	3,0,3,0	473,503,516,415	0,1,0,0	298	149
3816	7,6,11,1	0,0,2,5	3,8,0,2	2,2,1,2	298	149
3817	63,40,20,40	37,22,34,43	35,42,31,56	25,24,15,18	241	149
3820	4,10,8,3	79,138,167,158	16,14,6,7	311,253,209,221	298	149
3821	31,25,16,18	1068,804,857,804	17,21,16,17	950,932,873,841	243	149
3822	0,0,0,0	1,2,3,0	3,0,0,0	3,1,1,4	298	149
3823	5,6,3,8	243,203,192,213	5,6,0,2	199,222,138,209	267	149
3824	4,5,13,4	21,25,39,33	3,11,8,5	26,25,11,23	258	149
3825	33,51,58,31	6,0,0,1	54,48,22,34	1,1,0,0	283	149
3826	35,39,57,26	0,6,0,0	33,41,35,25	1,0,0,0	298	149
3827	20,14,1,3	445,345,322,308	13,16,5,5	391,397,340,346	298	149
3828	21,12,10,8	117,105,108,113	26,17,13,16	126,140,109,107	298	149
3829	6,0,10,2	51,69,55,84	6,4,4,3	97,115,76,99	225	149
3830	20,12,23,13	29,25,28,24	36,22,24,16	42,34,37,46	298	149
3831	0,0,0,0	0,1,0,0	1,1,1,0	0,0,0,0	222	149
3832	67,126,123,121	374,285,275,309	179,174,123,121	284,380,270,304	247	149
3834	72,144,140,153	411,323,322,282	145,186,156,140	361,343,283,355	298	149
3836	14,16,9,3	1539,1116,1206,1064	6,5,14,7	1005,1092,980,997	298	149
3837	61,51,42,49	1344,1225,1245,1121	40,44,42,43	1084,1063,1013,1006	250	149
3839	95,56,46,45	33,30,27,29	61,40,37,42	24,21,20,16	238	149
3840	11,8,8,12	1698,1099,1159,1135	17,13,15,12	1016,1060,988,960	228	149
3844	0,2,0,0	3,5,3,3	0,0,0,2	4,10,11,11	298	149
3845	35,14,13,16	686,411,460,405	7,11,2,15	297,321,247,314	298	149
3847	221,468,505,416	46,61,80,53	730,813,633,619	29,30,32,31	298	149
3850	58,71,46,55	0,0,1,0	133,126,106,124	0,0,0,0	298	149
3851	13,7,4,6	1440,1338,1361,1255	14,9,5,12	1638,1587,1491,1455	298	149
3853	41,40,37,30	486,331,371,298	53,39,38,28	354,388,298,361	298	149
3854	124,97,104,96	413,340,367,315	133,129,73,89	365,340,328,304	298	149
3857	2,1,4,0	233,268,291,274	1,1,0,2	173,143,175,147	298	149
3858	15,8,10,12	11177,7615,11257,10092	10,12,9,12	12317,11547,11535,11624	298	149
3860	24,12,27,23	17,32,21,20	28,30,19,28	42,62,40,57	298	149
3861	6,16,18,21	642,924,998,822	17,26,11,6	972,920,880,854	298	149
3862	1,1,0,1	2,5,5,6	1,0,0,1	7,3,1,2	298	149
3863	21,28,26,13	453,421,521,432	15,21,28,9	383,345,310,342	298	149
3864	3,4,9,1	184,130,120,114	5,8,4,6	143,163,111,136	298	149
3869	2,0,2,1	5,0,0,1	10,4,4,5	2,8,1,2	225	149
3871	2,0,0,1	0,2,1,0	0,0,1,0	4,0,1,0	298	149
3873	24,12,11,18	4,0,6,2	17,12,13,8	5,1,7,3	298	149
3874	28,23,19,21	116,122,100,87	20,27,15,16	80,111,80,73	298	149
3877	60,45,32,23	2,2,5,14	47,42,42,33	3,4,3,7	298	149
3878	62,45,34,22	5213,4049,4064,3762	48,39,41,32	5332,5793,5101,5376	298	149
3879	92,74,53,46	9,10,7,2	71,80,71,57	11,8,11,11	298	149
3880	191,172,133,104	5174,3995,3976,3587	159,161,150,146	5232,5732,5047,5281	240	149
3882	6580,4620,4724,4532	2,0,5,3	6194,6345,5806,6127	2,2,4,1	228	149
3883	2,3,3,1	41,130,123,131	0,2,3,2	101,112,84,104	298	149
3884	2,3,2,1	1,4,10,8	1,2,1,1	9,11,8,2	298	149
3886	0,0,1,0	15,6,7,20	1,0,0,0	9,13,7,6	298	149
3887	19,2,6,9	391,387,389,310	12,7,10,10	422,389,346,368	298	149
3888	192,153,220,235	0,0,0,0	254,214,214,220	0,2,3,1	265	149
3889	61,53,48,56	29,34,23,37	72,68,69,60	25,49,24,28	286	149
3894	31,29,26,27	157,126,151,96	16,25,26,16	120,112,86,109	243	149
3895	1,1,0,0	0,0,0,1	0,0,0,0	0,0,1,0	298	149
3896	3,1,0,1	24,23,20,10	0,0,0,0	2,4,7,8	298	149
3900	81,77,69,73	111,87,89,94	58,78,65,58	100,104,67,80	298	149
3901	40,38,52,27	755,710,717,634	25,34,23,22	645,596,476,574	238	149
3904	32,107,102,76	10,30,50,16	139,130,110,113	26,29,21,23	290	149
3905	28,7,8,13	202,167,173,166	8,24,11,14	194,214,184,206	298	149
3906	9,2,10,8	619,626,576,532	11,2,3,3	619,576,521,502	298	149
3907	167,102,132,92	2,0,0,1	209,210,189,185	0,0,0,0	298	149
3908	959,587,763,751	3866,3171,3104,3085	823,731,518,613	3107,3077,2830,2834	298	149
3909	0,0,1,0	0,1,0,0	0,0,0,0	1,0,1,0	298	149
3912	117,83,111,91	3,4,1,1	91,86,49,74	0,5,0,0	298	149
3913	16,6,6,10	1268,892,899,910	13,9,2,6	806,876,770,764	298	149
3914	179,300,310,281	0,0,1,0	298,301,253,262	2,0,0,0	298	149
3915	3,6,6,3	0,1,0,0	0,0,3,2	0,0,0,2	270	149
3918	13,16,13,14	473,434,408,438	11,7,9,5	227,228,209,189	298	149
3921	1,1,0,0	4,3,4,3	0,1,0,0	2,3,6,6	298	149
3923	12,25,17,14	116,154,136,136	23,13,13,6	103,118,92,107	298	149
3924	2,14,14,16	18,27,43,45	5,9,9,6	11,7,17,24	298	149
3925	0,1,0,4	99,151,200,153	0,0,1,1	137,108,88,122	298	149
3926	796,684,655,672	18,14,18,7	709,664,580,606	13,13,13,8	298	149
3927	145,89,98,83	57,45,74,55	95,106,59,100	66,55,51,45	298	149
3928	171,111,109,99	16,16,17,7	98,129,81,109	27,22,18,21	298	149
3929	114,61,72,60	133,102,148,108	59,70,46,50	141,120,113,105	298	149
3930	45,57,36,39	24,22,27,18	39,46,34,29	21,15,10,16	298	149
3931	97,59,60,52	0,1,0,0	70,67,46,46	0,0,0,0	298	149
3932	52,65,44,45	186,147,181,130	51,54,45,34	200,159,124,151	298	149
3933	5,17,10,10	256,190,206,192	12,5,6,10	206,211,160,206	298	149
3936	15,9,12,5	104,76,43,86	0,11,6,3	121,91,67,82	298	149
3937	11,2,9,5	194,178,173,132	12,14,10,12	219,192,128,167	298	149
3938	5,11,7,7	104,209,190,204	15,17,9,12	215,292,210,225	228	149
3939	6,5,3,4	47,135,121,113	3,12,4,3	151,170,124,120	298	149
3942	239,199,194,171	7544,6088,6717,5727	207,216,167,186	6767,6449,5825,6241	290	149
3944	1,0,0,0	6,6,6,3	0,4,3,0	9,12,12,23	298	149
3945	1,0,6,1	29,7,8,10	0,0,0,0	3,0,0,1	298	149
3946	6,0,5,0	15,6,10,7	0,0,0,0	1,1,1,2	298	149
3947	1,0,5,3	12,8,12,4	0,0,2,0	3,6,4,1	298	149
3949	16,10,5,6	5,2,2,0	9,5,6,4	0,1,2,4	298	149
3951	49,38,41,39	1107,1035,1206,1116	33,34,28,31	960,772,784,769	252	149
3952	74,37,44,44	1830,1909,2164,1800	38,36,41,28	1612,1495,1283,1378	231	149
3953	65,31,39,44	2,0,3,1	43,27,35,32	1,0,0,1	298	149
3954	69,43,44,41	0,0,0,0	36,51,45,34	0,1,0,0	298	149
3955	1539,1616,1794,1478	1,3,6,1	1321,1264,1073,1149	1,1,1,3	298	149
3956	35,29,27,23	919,817,802,686	27,33,24,20	539,538,513,520	232	149
3957	187,169,171,137	1976,1744,1728,1641	116,119,96,93	1389,1417,1247,1234	298	149
3958	165,158,139,113	314,216,193,181	89,101,77,67	110,160,126,127	298	149
3959	177,72,87,79	260,191,160,156	97,77,78,73	96,137,87,99	298	149
3961	35,67,78,77	16,22,39,33	83,84,56,80	25,20,12,13	298	149
3964	437,337,375,343	37,30,25,31	298,379,276,274	11,26,20,23	298	149
3965	3,0,0,0	2,1,0,1	0,0,0,0	1,0,0,0	298	149
3967	138,111,105,113	777,539,631,590	85,99,106,85	547,575,481,506	239	149
3970	62,73,56,58	1,0,0,0	48,55,65,72	0,0,0,0	298	149
3971	7,3,1,8	6,9,20,28	0,1,3,3	14,10,8,4	298	149
3972	18,58,46,45	20,42,49,38	60,56,40,47	54,30,36,39	298	149
3974	38,19,16,28	9,13,10,10	40,38,20,16	15,19,12,18	291	149
3975	38,18,15,27	8,2,5,3	34,35,20,15	3,10,4,10	270	149
3976	41,32,37,39	4,11,4,7	53,46,22,29	13,4,7,6	298	149
3982	0,2,0,1	2,0,4,4	3,4,2,1	5,8,4,3	246	149
3983	1,5,8,0	6,2,6,3	6,7,8,7	15,6,6,6	151	149
3984	11,14,23,8	1,0,2,0	9,9,13,6	0,0,0,0	298	149
3987	1,3,1,0	5,2,6,3	0,4,3,3	5,5,2,11	257	149
3988	1,2,2,0	0,0,1,0	0,7,2,1	0,0,0,1	298	149
3989	0,1,1,0	4,1,3,4	0,7,0,0	5,4,2,12	298	149
3991	3,6,4,5	0,1,2,3	4,9,3,2	6,2,1,2	298	149
3992	0,0,0,1	1,1,2,10	0,2,0,1	2,1,3,3	298	149
3996	9,13,15,10	262,172,170,177	12,9,4,9	149,216,142,205	297	149
3997	1,5,3,0	145,129,122,123	0,2,0,1	152,135,113,123	298	149
3998	9,10,10,4	141,115,114,109	5,3,8,6	114,140,114,112	228	149
4000	2,2,0,1	7,16,4,9	1,8,2,3	13,10,5,9	298	149
4001	4,0,5,0	4,10,8,9	6,8,2,0	13,11,6,3	298	149
4002	0,1,1,0	4,8,5,6	1,2,0,1	7,13,3,9	298	149
4004	2,6,3,4	77,65,64,54	4,5,4,5	55,79,56,61	230	149
4005	25,45,45,45	0,2,1,0	25,54,37,29	0,0,0,0	233	149
4007	177,157,156,143	659,420,455,470	105,122,85,123	419,397,367,392	220	149
4008	141,114,131,116	161,143,120,132	218,199,182,160	174,158,184,193	298	149
4009	1514,1178,1231,1035	30,25,19,29	722,722,672,635	12,28,16,21	298	149
4010	12,17,15,13	675,787,772,714	6,7,4,4	395,509,413,441	298	149
4013	151,125,152,106	310,232,227,225	98,103,103,104	211,248,192,191	252	149
4014	10,9,8,7	97,103,117,111	15,15,13,10	134,126,118,108	232	149
4015	15,100,65,72	18,107,88,86	77,98,68,91	75,80,70,55	298	149
4016	29,18,18,16	3,6,7,10	29,23,32,26	9,7,2,6	298	149
4017	29,18,18,16	0,3,0,0	29,23,32,26	0,0,1,0	298	149
4018	20,6,11,8	133,122,98,88	4,12,6,4	117,100,83,106	298	149
4019	0,0,0,0	5,2,5,4	0,1,1,2	1,0,2,0	298	149
4020	2,7,1,3	2,0,0,0	1,3,5,1	0,0,4,0	298	149
4021	2,11,6,5	5,1,5,5	1,4,7,1	5,1,3,4	298	149
4022	36,44,36,36	2,6,1,2	50,42,34,27	4,3,2,2	298	149
4023	37,22,29,18	657,488,518,470	27,35,23,23	588,558,521,558	298	149
4024	0,1,2,2	2,3,5,4	0,0,0,0	5,5,1,1	298	149
4030	393,329,305,277	0,2,3,0	371,340,302,324	0,0,0,0	298	149
4032	777,616,608,683	4,5,10,12	574,493,496,477	3,4,2,5	298	149
4033	31,24,38,14	515,426,393,397	34,11,14,10	289,317,304,285	298	149
4035	6,18,10,7	453,448,360,432	11,5,3,6	293,349,275,271	250	149
4036	1,7,4,3	0,2,0,0	3,2,0,3	0,0,0,0	217	149
4037	4,6,5,7	394,465,341,385	5,2,1,8	268,281,268,235	239	149
4039	9,19,15,12	370,474,448,445	20,8,10,18	357,394,338,354	298	149
4040	18,13,8,12	209,190,181,189	10,6,10,8	160,134,157,139	298	149
4042	3,0,1,1	209,186,187,164	2,14,0,0	205,247,209,227	298	149
4044	174,132,143,124	0,0,0,1	185,156,130,118	0,0,0,2	150	149
4046	39,26,34,31	924,779,808,755	31,38,21,22	750,738,659,659	298	149
4047	126,102,118,88	1,0,4,0	117,133,86,101	2,2,1,1	298	149
4049	18,41,26,16	648,882,756,721	28,24,8,13	626,743,566,599	298	149
4050	240,187,221,179	5970,3897,4935,4716	249,227,254,236	5514,5150,5366,5156	298	149
4054	23,11,12,15	231,187,209,178	18,26,12,23	205,246,178,209	298	149
4055	42,68,43,61	13,4,6,5	92,86,48,60	2,14,10,10	298	149
4056	618,455,557,490	12,3,9,9	523,481,440,440	6,10,12,11	298	149
4058	246,309,237,227	0,4,0,1	168,185,160,149	0,0,0,0	298	149
4059	34,25,32,19	167,147,137,121	28,21,17,14	71,81,72,74	228	149
4060	9,13,15,11	1,0,0,0	9,5,7,3	0,0,0,0	298	149
4062	248,641,680,630	0,0,2,0	670,651,542,499	2,0,0,0	233	149
4063	9,17,16,13	771,736,734,745	23,6,8,9	646,612,579,652	298	149
4069	48,53,50,48	21306,18930,20191,17786	46,54,34,62	20616,20811,18632,19609	298	149
4071	718,634,654,572	69508,55730,60685,56686	506,474,435,476	48192,47909,43492,45066	278	149
4072	170,139,133,120	1,0,1,5	113,94,96,117	0,1,1,0	251	149
4073	0,1,1,0	2,0,1,0	0,0,1,0	2,1,6,5	298	149
4076	178,120,98,110	2293,1754,1719,1591	97,109,61,101	1814,1940,1784,1818	298	149
4080	8,8,10,7	3,0,0,0	8,10,8,4	0,1,1,1	298	149
4081	8651,8005,8489,7534	0,0,0,0	11438,11861,10633,11033	0,1,0,0	203	149
4082	51,56,75,40	6087,5284,5362,4771	74,69,71,71	7651,7574,6695,7256	298	149
4083	3867,2365,2763,2427	13,9,17,11	2457,2626,2295,2506	8,14,16,11	237	149
4084	22,30,22,26	12,15,14,11	18,10,21,18	9,8,7,14	253	149
4085	27,30,25,25	4331,3065,3198,2728	19,10,22,18	2703,2881,2451,2816	257	149
4086	1685,1045,1086,1056	33830,23601,24820,23442	860,1001,848,864	20461,21644,18661,19697	298	149
4087	245,168,137,163	5,1,3,0	168,156,125,132	3,4,2,2	298	149
4088	237,174,142,162	33400,22817,24555,23542	170,163,129,136	20721,21861,18860,19549	298	149
4089	5,6,6,6	0,2,0,0	6,13,2,7	1,0,1,0	298	149
4090	2,0,0,0	40,55,34,35	0,0,3,0	46,49,49,43	238	149
4091	1,5,4,1	24,32,20,24	1,5,1,0	35,43,24,29	236	149
4092	2,3,1,1	41,39,39,41	7,2,2,0	54,49,32,46	298	149
4093	0,0,0,0	44,45,37,58	0,1,0,0	58,55,35,41	253	149
4094	28,41,52,57	11,18,13,13	39,58,36,28	17,20,17,13	298	149
4095	21,57,59,63	185,713,712,587	47,55,36,37	571,604,539,570	298	149
4096	25,66,69,51	15,8,7,10	36,52,36,31	14,24,8,5	298	149
4097	16,60,71,49	0,0,0,0	43,47,29,39	1,0,0,0	298	149
4102	944,1194,1112,1040	20,13,21,13	1115,1032,869,990	8,14,8,13	298	149
4104	3,4,7,5	27,42,65,52	3,1,1,6	36,42,42,29	298	149
4105	2,1,2,3	17,48,56,63	3,3,4,7	62,41,38,51	298	149
4106	72,44,27,27	10,7,6,5	33,32,21,23	3,4,4,1	298	149
4109	44,31,38,48	0,0,0,1	26,49,22,24	0,0,0,0	298	149
4110	18,17,22,24	0,0,0,1	13,22,13,18	1,3,1,0	272	149
4112	44,39,44,24	1463,1202,1152,1051	42,32,40,15	1114,1251,1076,1082	298	149
4113	22,11,20,6	5,3,2,3	12,8,13,3	1,2,0,6	237	149
4115	1,0,0,0	8,11,6,6	1,0,1,3	9,8,4,8	298	149
4117	674,654,629,552	10,7,8,13	450,442,408,418	12,4,11,7	285	149
4118	800,649,691,601	2,3,5,2	474,512,475,473	1,6,3,10	298	149
4121	17,18,16,12	54,40,37,55	23,9,25,12	24,21,13,19	253	149
4122	2,0,2,0	0,0,0,0	3,3,0,0	4,0,0,0	298	149
4123	7,2,0,0	0,0,0,0	5,0,0,0	0,1,0,0	298	149
4125	806,692,638,579	2,3,2,1	861,977,815,753	1,1,1,0	298	149
4126	24,25,17,14	128,195,212,156	20,25,19,25	279,274,222,222	298	149
4127	25,28,43,15	0,0,0,0	42,24,29,44	0,1,0,0	275	149
4130	20,28,37,16	89,164,160,127	42,21,23,36	212,237,191,180	298	149
4132	0,0,1,0	5,6,1,1	0,0,0,1	3,1,1,3	298	149
4133	0,2,0,0	12,6,14,9	1,0,0,1	6,8,6,5	298	149
4134	9,7,4,2	439,378,406,354	6,13,2,0	373,421,354,337	298	149
4135	57,36,43,35	4,5,3,4	38,58,29,38	1,4,2,2	246	149
4136	41,36,36,28	130,82,87,107	24,27,17,29	83,86,68,61	298	149
4138	71,50,54,50	4,5,9,7	41,64,29,44	3,6,7,5	298	149
4139	16,10,10,11	1443,1118,1160,1065	11,7,11,8	927,914,856,876	298	149
4145	1,2,4,1	207,143,123,121	2,1,1,1	94,100,82,66	298	149
4146	80,168,175,138	0,0,0,2	159,148,125,120	0,1,1,2	247	149
4148	17,11,12,19	305,311,282,261	28,29,16,29	376,419,396,371	298	149
4149	33,31,20,15	67,76,74,41	26,27,20,28	49,52,52,73	222	149
4150	329,342,317,344	27,23,24,23	301,365,250,270	16,18,11,13	298	149
4151	11,7,10,10	11,4,8,9	8,7,5,7	8,8,13,9	298	149
4152	15,16,13,15	824,731,675,640	12,15,7,11	720,767,627,676	298	149
4154	4,6,2,2	3,0,1,0	1,2,4,1	1,0,2,0	269	149
4155	4,2,7,2	0,0,0,0	1,2,0,0	0,0,0,1	298	149
4160	2,6,4,6	6,9,6,13	3,2,1,0	4,3,0,8	298	149
4161	15,14,18,10	0,0,4,0	4,12,3,5	3,1,1,0	298	149
4162	20,7,6,8	129,125,154,133	6,12,10,5	98,113,116,106	298	149
4163	19,8,5,9	5,4,3,5	7,11,8,5	4,0,2,2	298	149
4165	4,11,5,2	302,248,298,279	9,8,9,5	296,292,262,256	298	149
4166	7,6,6,3	377,322,359,295	3,9,8,3	308,345,298,311	298	149
4167	16,20,9,22	1241,1035,1085,974	3,5,6,15	846,889,822,748	298	149
4168	71,27,47,41	450,291,286,297	38,38,32,41	202,252,234,236	234	149
4169	127,64,89,47	0,0,0,0	51,68,50,57	0,1,1,0	298	149
4170	250,133,160,110	11,4,4,6	127,136,93,104	4,6,6,6	285	149
4171	101,54,60,32	574,363,406,485	47,36,34,50	364,379,278,357	298	149
4172	61,46,66,45	1,0,1,2	52,25,40,31	1,1,1,1	298	149
4182	3,2,5,2	293,362,414,395	4,0,2,1	379,444,350,390	298	149
4183	12,15,25,11	110,146,139,153	19,16,15,15	156,159,121,146	298	149
4190	0,0,0,1	0,0,4,1	1,0,0,1	0,1,0,0	298	149
4192	185,136,117,132	2,0,3,0	130,136,127,123	2,0,0,0	298	149
4193	2,1,3,2	2,2,2,2	7,3,0,2	3,5,0,0	298	149
4194	1,0,0,2	3,5,9,13	3,0,0,0	11,4,6,6	248	149
4200	45,25,27,27	336,208,253,290	32,35,30,30	257,297,266,284	298	149
4202	55,41,48,42	732,594,569,542	28,45,34,29	689,594,608,620	298	149
4203	9,12,11,3	233,188,184,163	2,4,4,2	185,228,172,167	298	149
4206	41,16,17,11	3,0,2,1	27,18,11,18	0,2,3,1	298	149
4207	43,28,32,21	2,1,2,0	35,26,22,29	0,1,0,2	298	149
4208	33,39,33,23	2340,2227,2250,2042	23,26,25,38	1937,2152,1825,1899	237	149
4209	571,514,610,642	2,0,2,2	458,608,491,496	3,2,0,0	298	149
4210	577,514,611,651	7,4,6,7	466,612,501,501	3,4,2,2	298	149
4211	602,550,658,690	4,6,4,2	505,654,534,522	3,7,9,7	298	149
4212	0,6,3,0	202,291,343,276	1,0,1,0	225,230,231,204	298	149
4213	2,11,11,7	95,198,186,163	2,9,11,7	250,235,202,181	298	149
4214	4,9,9,5	1,0,0,0	2,7,9,4	1,1,0,0	298	149
4217	9,7,5,2	47,51,39,37	5,7,6,9	44,42,37,26	298	149
4218	2,0,0,2	34,56,34,44	1,1,0,3	43,56,32,19	298	149
4221	6,2,2,2	32,32,43,30	0,0,0,0	1,0,0,2	261	149
4222	0,1,1,0	40,29,42,39	0,0,0,0	1,0,0,1	298	149
4223	1,3,2,1	36,29,15,20	0,0,0,0	6,1,1,0	298	149
4225	6,4,3,4	11,6,10,10	14,2,8,4	2,2,3,4	298	149
4226	0,0,0,1	24,16,41,30	0,0,1,0	13,16,18,22	242	149
4228	40,41,43,27	446,366,323,340	28,33,29,26	432,426,422,444	298	149
4229	0,0,1,2	1,0,0,0	0,3,0,0	0,0,1,1	298	149
4230	59,31,39,49	1328,868,840,812	64,88,45,68	1707,1723,1456,1558	298	149
4231	2,3,0,3	103,156,159,144	5,1,2,2	158,190,159,136	298	149
4232	1,0,0,0	8,6,2,1	0,0,0,1	3,3,1,5	298	149
4233	3,6,5,9	2,2,1,5	12,10,11,7	1,7,3,1	298	149
4236	15,17,16,9	288,212,274,234	8,6,8,12	193,187,177,182	298	149
4237	41,26,30,26	299,205,263,227	34,17,25,22	186,210,216,183	298	149
4238	23,13,9,9	66,51,53,29	12,8,6,1	50,57,41,61	298	149
4239	22,10,12,6	0,0,1,0	16,12,8,19	0,3,0,3	298	149
4240	11,9,8,0	62,51,61,55	6,4,5,8	69,68,43,51	298	149
4241	26,11,12,6	73,66,52,58	18,9,5,9	63,67,48,52	298	149
4242	106,97,100,74	920,709,777,758	68,80,55,62	956,863,855,832	298	149
4243	103,83,99,71	18,4,4,10	75,101,86,75	12,12,3,17	298	149
4244	49,40,34,34	126,92,96,78	27,42,33,30	116,121,77,110	298	149
4246	20,13,21,13	410,298,352,307	12,12,11,19	404,391,352,300	289	149
4247	185,127,106,102	253,199,234,207	109,97,69,90	274,266,253,213	298	149
4248	136,90,114,90	772,623,580,555	113,98,107,99	650,742,677,631	259	149
4249	82,50,49,41	18,9,13,13	75,62,79,69	13,12,19,21	298	149
4250	26,15,16,16	912,676,672,609	23,19,19,17	749,817,753,731	298	149
4252	16,32,26,16	183,291,291,244	23,26,15,18	342,326,276,257	298	149
4253	12,23,21,13	2,9,5,5	18,19,10,14	5,3,4,3	298	149
4255	3,3,2,3	96,76,51,42	1,1,6,1	43,62,35,55	298	149
4256	7,4,4,5	0,1,0,0	3,5,7,1	0,0,2,1	298	149
4257	9,5,6,8	67,58,65,61	6,5,7,3	41,46,53,50	298	149
4258	8,3,0,0	56,53,77,62	2,0,6,0	44,59,35,42	298	149
4260	61,54,42,45	134,125,144,141	41,56,32,25	213,186,155,138	298	149
4261	115,98,117,90	1,1,1,2	106,109,101,92	0,2,1,1	298	149
4263	156,121,126,117	1812,1547,1527,1445	114,142,104,100	1406,1512,1289,1479	298	149
4264	4,3,5,7	525,431,478,469	6,6,2,2	362,390,305,345	298	149
4265	9,10,4,6	261,224,269,231	10,7,10,5	274,230,246,281	242	149
4266	4,1,1,4	71,79,55,67	2,3,0,1	42,59,30,17	298	149
4267	4,7,2,2	392,363,363,387	1,1,2,1	189,207,164,163	298	149
4268	14,31,32,22	2,4,0,0	3,0,3,0	0,0,0,0	264	149
4269	259,221,217,179	5551,4836,4851,4327	146,171,149,163	4607,4392,4144,4375	298	149
4270	116,96,74,66	10898,8958,9005,8285	71,81,69,60	8286,8022,7673,8186	222	149
4271	1162,801,819,769	8144,6273,6938,6844	871,853,717,689	6817,6329,6438,6577	298	149
4272	864,567,620,489	98,101,82,79	622,616,525,490	114,103,80,96	244	149
4276	2,5,2,0	43,33,42,40	0,2,2,1	19,23,22,27	282	149
4277	13,17,9,7	25,10,12,21	14,10,10,5	11,25,11,16	298	149
4279	0,5,3,2	38,95,70,87	4,4,1,11	115,96,78,57	239	149
4280	10,10,2,8	6,4,2,1	11,14,10,14	3,2,3,4	298	149
4281	48,36,38,29	71,78,62,58	23,35,18,18	41,90,64,56	298	149
4282	124,135,108,112	0,0,1,1	89,103,64,81	0,0,0,1	298	149
4285	6,12,9,6	517,442,423,414	13,3,7,4	549,589,504,502	298	149
4286	24,18,13,14	935,782,717,756	7,20,10,8	646,733,645,672	239	149
4287	13,14,10,3	161,111,132,145	12,16,18,19	196,195,180,172	298	149
4288	14,14,11,8	13,5,8,7	9,12,3,8	11,10,12,12	298	149
4289	605,492,573,447	2,4,5,2	504,557,489,547	4,1,3,1	298	149
4290	26,21,18,12	1164,785,873,754	19,20,11,17	905,909,759,823	298	149
4291	20,13,8,7	6,2,4,2	17,4,6,7	2,1,2,0	225	149
4292	29,17,16,8	1133,816,874,843	17,7,7,10	894,867,899,892	298	149
4293	16,5,8,5	1180,917,952,884	6,11,6,8	929,944,904,909	281	149
4294	17,4,7,8	1222,764,832,816	7,11,8,9	839,978,880,804	298	149
4295	58,28,34,49	1330,864,834,783	39,36,32,34	914,968,777,745	245	149
4296	133,71,55,72	1434,883,944,922	77,86,70,69	1020,945,813,749	270	149
4297	20,11,10,11	0,0,1,0	13,16,10,13	0,0,0,0	298	149
4298	0,13,2,0	14,38,47,42	6,11,11,2	52,57,34,30	298	149
4299	54,27,29,35	5,3,3,2	32,29,23,28	5,3,1,2	233	149
4301	4,8,6,6	107,64,74,72	8,8,6,6	66,74,53,67	298	149
4302	87,80,77,49	681,550,486,576	35,37,37,34	440,449,409,377	298	149
4303	10,16,55,51	1132,939,948,940	40,35,32,36	701,760,688,653	298	149
4304	77,67,145,117	65,51,66,39	78,93,63,89	37,44,41,42	298	149
4305	26,17,19,15	935,791,833,844	17,37,12,10	544,603,546,530	298	149
4307	64,37,37,36	2,4,1,4	35,42,28,46	5,1,2,3	298	149
4308	116,94,85,108	874,678,679,748	67,86,62,65	568,612,547,547	272	149
4309	67,55,44,41	1477,996,1064,1028	53,33,41,46	795,842,789,816	289	149
4310	57,36,42,26	1108,725,818,848	31,34,40,30	663,703,596,591	298	149
4314	1765,1264,1355,1203	0,0,0,0	1195,1350,1182,1113	0,0,1,0	298	149
4315	74,76,71,90	2158,2170,2072,2005	76,92,61,74	2096,2144,1825,1776	298	149
4316	37,67,68,45	1149,1835,1862,1741	57,64,41,47	1681,1815,1546,1491	298	149
4317	414,652,802,602	0,2,0,0	614,620,536,522	0,1,1,0	298	149
4318	4,11,13,6	1356,2184,2354,2026	19,9,7,10	1993,2239,1853,1699	298	149
4319	72,58,37,39	887,685,674,671	77,73,43,56	615,609,606,607	234	149
4320	10,16,12,12	646,513,509,449	15,14,19,12	508,512,462,486	265	149
4321	0,0,0,0	9,32,31,22	2,1,2,1	35,38,25,34	298	149
4323	43,26,11,16	309,213,244,191	25,31,17,22	216,199,206,258	293	149
4324	31,15,21,7	315,227,254,194	29,10,13,13	202,234,194,242	244	149
4326	31,6,10,10	4,6,1,3	14,10,14,14	4,5,3,4	298	149
4327	7,3,4,11	212,161,183,208	9,9,14,8	252,251,223,208	298	149
4328	32,33,29,24	0,1,2,0	34,24,33,26	0,0,0,0	298	149
4331	42,35,32,27	60,48,57,55	42,37,25,41	63,66,63,63	298	149
4332	55,52,32,45	469,428,443,430	43,42,44,39	469,450,417,422	298	149
4337	51,31,54,44	506,389,441,407	42,45,30,35	414,402,353,402	298	149
4338	28,36,12,9	536,504,537,461	33,25,15,10	559,491,479,507	298	149
4339	11,5,10,5	9,20,4,5	18,11,10,8	11,11,6,20	298	149
4341	0,0,1,0	0,0,0,0	0,0,0,0	2,1,1,0	298	149
4350	19,13,14,4	99,55,82,66	20,14,13,3	100,113,82,64	298	149
4351	32,23,11,11	682,666,554,542	14,31,26,17	546,601,579,565	245	149
4352	78,73,87,60	684,607,708,658	42,56,57,63	752,760,650,673	218	149
4353	140,352,328,248	1,10,16,14	282,291,283,306	9,21,11,13	229	149
4354	232,132,139,167	8431,5959,6313,5896	112,108,120,147	4799,5067,4401,4650	232	149
